,user_id,gender,education,birth
3928978,10399973,,,
3247450,7570812,,,
4713030,3327862,,,
7034048,636661,,,
1187109,3148532,,,
8746844,7322598,,,
5653771,6707606,,,
133683,2415665,,,
8879702,8208286,,,
9074001,680595,,,
7593781,967525,,,
1571525,2055724,,,
2869793,9948339,,,
369429,4471924,,,
6576245,10111967,,,
9352587,4174473,,,
2909429,5754018,,,
2633900,7968318,,,
3375626,250188,,,
9282483,7663433,,,
6637090,931782,,,
3452082,7805034,,,
4479580,5436941,,,
3159124,465992,,,
4227131,5781699,,,
357704,4949722,,,
3636487,4344237,,,
583479,10257975,,,
4669732,1221417,,,
8459245,9539647,,,
8731550,1670986,,,
8228805,6452072,male,,
5572776,1897063,,,
8895184,3852935,male,Bachelor's,
8663697,9219346,,,
9010456,5405512,,,
7935471,9002005,female,,
3348852,6092205,,,
9066313,8295593,,,
6314024,4247908,female,,1994.0
224382,3264288,,,
3521227,2418319,,,
4971818,3446304,,,
8751836,5574599,,,
8923271,146026,male,Bachelor's,1987.0
2939936,6479759,,,
2638439,5401320,,,
9376754,4337697,,,
4224808,1723099,,,
9585013,10435153,,,
5072617,707558,,,
4389870,6241170,,,
2172699,1121772,male,,1992.0
9441264,1263380,,,
4954109,4153093,,,
7475250,4264497,,,
1052690,10073797,,,
3972726,2778599,,,
898781,4268425,,,
4046724,6013125,female,,
5892020,2505126,,,
8066475,6698199,,,
8197483,4493733,,,
6551267,8625763,,,
2179337,2147373,,,
4523922,9215094,,,
1710889,3963359,,,
8972420,1964496,,,
8467169,2418452,,,
3976272,8973999,,,
9452741,188560,male,Bachelor's,1963.0
165005,4723274,,,
3888535,2889955,female,,
5808305,3543032,,,
2542888,6603472,,,
2096941,5445850,,,
3562360,751445,,,
4916706,1739482,female,,1992.0
3766215,9978885,,,
7562745,9667717,,,
4035026,6545923,,,
8553041,5324091,,,
5312396,9500707,,,
9151304,9531547,,,
8516958,5356072,,,
5080769,4552771,,,
7918711,801003,,,
6996640,8835492,,,
5280049,5681098,male,,
8943888,4821887,,,
7017309,2881657,female,,
8292352,1878437,,,
9585502,944154,,,
3659149,1772083,,,
6278251,4802498,,,
1621686,5603936,,,
3407568,3690351,,,
8735437,8441986,,,
460094,5104347,,,
2033043,9390903,,,
6196193,8487276,,,
8813503,8208381,,,
6071826,1426044,,,
8217953,8563470,male,,
3007733,9249912,,,
2371745,1923199,female,,
2469251,4328897,female,,
7120046,3913744,,,
8131390,4708956,female,,1998.0
6412822,8523528,,,
5464233,1455367,,,
7819268,5906778,,,
3432553,5216431,,,
4039100,3187124,,,
6489660,6089549,,,
4099129,2946216,,,
7947086,8318207,,,
2098687,8451850,,,
770103,10281418,,,
7053897,3932704,,,
2309667,9146120,,,
4696708,6293421,,,
8648828,4450744,,,
9473550,5120163,,,
3329967,4756602,male,,
3198922,6782088,,,
9539526,4778254,,,
532290,5104363,,,
1040523,9870785,,,
4672463,5952417,,,
3351182,10057205,,,
3110563,10166055,,,
6671491,8398191,,,
3749613,2073882,,,
9620988,10227405,,,
4704641,9594622,,,
4970594,1282704,,,
8699637,8953772,,,
4748913,2876182,female,,
8770292,6227811,,,
9249727,2847820,,,
2150829,5016429,,,
2046309,1127115,female,,1996.0
5968558,10018152,,,
7496290,9266900,,,
330418,9674713,,,
8923747,1057626,,,
742798,4845012,,,
219964,6056487,,,
2030433,4986303,,,
4917729,3661482,,,
8902449,5855136,,,
8749259,1064999,,,
315170,4291311,,,
9616008,1659605,,,
2107652,3061057,,,
3864177,2385743,female,,
874875,4548039,,,
3230247,8983607,,,
5068321,3884957,,,
7310706,474854,,,
8857353,695279,,,
7593449,330925,female,High,1995.0
7883916,3106193,,,
4768893,6240789,,,
9395330,5170700,,,
5525746,3999041,,,
9074954,2320395,,,
6704086,2186001,,,
4938172,7740290,male,,
5395928,8240387,,,
1702172,9508153,male,,
800543,594426,,,
1610912,7821530,,,
9001813,768911,,,
8715477,5208583,,,
2319135,4787132,,,
547575,116766,male,Bachelor's,1988.0
7080787,8661799,,,
7211031,5058081,,,
6839522,7715557,,,
6840622,9513957,,,
6459186,5456340,,,
2884958,5119742,,,
3287639,4362769,,,
4502094,2636887,,,
7186106,3640467,,,
8635951,2801934,,,
6294475,1512701,,,
4330332,7365202,,,
1649747,2039141,male,,
7416023,5819279,,,
9523086,7484249,,,
4924093,4282484,,,
8121128,7736946,,,
7567167,6901919,,,
9542118,9148254,,,
8171977,1905518,,,
7278525,7228044,,,
2456482,2843437,,,
4548462,9980269,,,
6262349,8454695,male,,
8378909,5929173,,,
2641202,10063520,,,
9597266,457002,,,
8980845,6164907,,,
6563591,9074765,,,
690325,7733401,,,
9193353,9415122,,,
4323114,5311201,,,
8114081,5882745,male,,
1709078,641159,,,
7733064,2450760,,,
7076766,1663599,,,
4615351,761026,,,
8959296,15094,female,Bachelor's,
3176967,6795,male,Doctorate,1981.0
5215479,8486289,,,
3306272,5325626,male,,1996.0
6103846,4895853,,,
8687973,9575958,,,
1274089,8033848,,,
2294459,3844956,,,
5192778,351629,female,Bachelor's,1993.0
6229476,3750086,,,
3942452,2511384,,,
5311497,8028307,,,
2602903,6337303,,,
3807361,8357304,,,
4051828,4546926,,,
3130081,2265135,male,,
4852494,5282650,,,
6482507,4262948,,,
4509077,4489688,,,
1529918,2925713,,,
3293125,3335570,,,
8288201,5216436,,,
3979407,4154200,,,
6525290,5359759,,,
3168999,7090993,,,
6979796,486690,,,
1157760,4621515,,,
3952521,9527985,,,
5170612,3870814,,,
6268080,7983696,female,,
6614732,4055178,,,
170617,4071475,,,
7334118,9744259,,,
3295535,7543770,male,,
5583050,9291064,,,
8704134,6318173,,,
3446841,9061433,,,
7619926,4655929,,,
8025347,8454426,,,
3998936,6538213,,,
858428,7102635,,,
1326316,4758063,female,,
2796042,7235999,,,
9221141,5534045,,,
4940854,1857491,,,
8697256,4920972,,,
5165785,5777413,,,
182924,4528077,,,
8213592,997670,,,
4560518,10026074,,,
9498601,6693125,,,
493710,702753,,,
4675856,1407818,,,
3267077,10189965,,,
1610256,6583330,,,
5019349,2214133,male,,
4159109,2555536,,,
4231248,2411700,,,
48676,1099843,female,,
6698655,3228396,,,
3219168,117296,male,Associate,1987.0
7602801,6163926,male,,
1372922,1982475,female,,
5181860,2288625,,,
4428309,10230656,,,
7001874,7502893,,,
7636397,1766936,female,,
6453575,6103939,male,,1997.0
4326684,1015602,,,
2170476,7761571,,,
2920661,4486020,,,
1032093,5774384,,,
799258,8828424,,,
3077187,4634980,,,
8574055,10291102,,,
5219852,5653694,,,
4509784,5624688,,,
5160220,6492611,,,
1184757,9504331,,,
162902,978274,male,,
2408271,2693235,,,
4709422,7540059,,,
8519598,9816672,,,
1980891,2331820,,,
3358451,1820381,,,
4680442,9327218,,,
1858195,8775991,,,
9044324,1465866,,,
9157531,9879148,,,
5026769,4788534,,,
646479,4854790,,,
9429260,1312378,,,
5504905,9397473,,,
7221767,2658431,,,
2450965,3928036,,,
16587,8065033,female,Bachelor's,
4873840,485460,,,
6216048,1207880,,,
3723631,9234467,,,
3558344,4384844,,,
9168095,7405114,,,
3916699,9985571,,,
6985107,9648690,,,
6400055,7156726,,,
7004728,1950250,,,
522863,9524561,,,
5790767,4456621,,,
8546004,3623090,,,
7647223,10039137,female,,
9384403,6971498,female,,
2494829,6751652,male,,
3155472,4704791,,,
3585746,9998324,,,
7290433,7010648,,,
4515941,5851089,,,
4277682,9840721,,,
9513421,1129128,female,,1993.0
2595571,4224702,male,,1990.0
3845844,1935332,,,
9509037,4108127,,,
1520145,6838511,,,
9141893,3872942,,,
702381,7763603,,,
8434219,7961036,,,
1010234,9570858,,,
9540465,6286054,,,
5403724,831389,,,
2133811,6667223,,,
1914791,2456205,,,
611785,7157380,,,
9444416,6665180,,,
1065850,1641470,,,
7463956,5467095,,,
9440532,10328179,,,
7694363,8431749,,,
2975235,5158107,,,
3402106,4612350,,,
1249082,6319842,,,
5010730,8245331,,,
7524290,5686109,,,
3492710,5273483,male,,
8122705,10313546,,,
2042048,4309305,,,
152151,3141669,,,
8341448,3712515,,,
4894659,5341270,,,
1374583,4989675,,,
2773367,9687785,,,
9496533,3125525,,,
5647867,6907805,,,
7244027,9970634,,,
856749,4399835,,,
5766312,3750817,,,
7997025,1005420,,,
4521238,4700294,male,,
2272950,8137544,,,
7188328,7394067,,,
3801997,9426503,,,
2772372,8058585,,,
5478809,5894969,,,
2751640,3442784,,,
6388675,8397524,,,
6355475,2874517,female,,
6233588,230687,,,
2900707,1040417,,,
7556681,9599514,,,
3186092,5510996,,,
1038276,6037185,female,,
1491322,9063306,,,
9298961,4978840,,,
7016948,2259457,,,
4019417,296028,male,,1996.0
2203220,1892237,,,
4856431,1605652,male,,
6393169,5752325,,,
6448936,8509538,,,
2119882,3558660,,,
961515,8623485,,,
4219715,3353098,,,
3376192,1307588,,,
1484223,7139901,,,
2472771,10206697,,,
8054620,6986828,,,
689772,6659601,,,
8118016,2212746,,,
3219254,290096,female,Primary,2000.0
7426093,2346283,,,
958741,3955885,,,
9262370,4145622,,,
2828289,615423,,,
3816881,4108715,,,
3665051,1579286,,,
3755240,1439284,,,
1642963,703540,,,
8805702,5142429,,,
9002509,1973111,,,
7312235,3119854,male,,
3846527,3115132,,,
4788408,8799150,,,
4903851,277472,male,High,1996.0
5400228,5285988,,,
6109181,3784854,,,
3424459,1529354,,,
1891207,3402001,,,
9601607,8058602,male,,
2988706,7648509,,,
6461983,10177540,,,
7271824,6105643,,,
5829197,8433838,,,
9625996,8562806,female,,
3070923,4239379,,,
1551788,9544719,,,
3682518,541850,,,
8632084,6547733,,,
2821229,9228613,,,
2120546,4714060,,,
3948188,2012385,female,,
754453,4232816,female,,1992.0
8161154,4202460,,,
6169362,3817469,,,
3177347,728595,,,
3574753,1427323,,,
2904608,7854017,,,
3683986,3070650,,,
6111916,8396054,,,
1826303,5711982,,,
4137480,6807364,male,,
9217751,9963444,,,
6824226,1940027,,,
6284448,5091099,,,
5700247,4015078,,,
5295609,1320901,,,
4492642,7090547,,,
3427231,6331554,,,
8022226,2962226,,,
3769693,5667090,,,
8383602,3793974,,,
596147,998578,,,
4434223,10060431,,,
6303964,7563506,,,
6948222,8349623,,,
8377781,4110973,,,
6637066,882982,,,
8082296,2828211,,,
5938642,10279747,,,
8493369,6142661,,,
6289616,3663900,,,
5324819,10126709,,,
4136841,5779764,,,
751646,9630615,,,
1877470,386195,,,
4208684,5146180,,,
4338891,1308204,,,
8834088,2062789,,,
2468377,2623097,,,
5686387,661364,,,
285080,4283706,,,
5476738,2229169,,,
7144556,4647356,,,
441273,3852140,,,
182795,4316277,,,
3858474,2924934,female,,
4313808,9919845,,,
7376406,10012069,,,
3811365,4930705,,,
7799317,2575375,,,
8237227,132082,,,
4162607,8672736,,,
2530684,6341470,,,
7346189,9795063,,,
2004113,975226,,,
9218609,1084045,,,
9238881,5032218,,,
3137295,4511336,,,
7225814,9676831,,,
4387988,2918370,,,
210062,9692883,,,
425576,7816737,,,
3171315,718594,,,
7890384,4075594,,,
492708,9397752,,,
6299606,10326101,,,
2334668,224067,male,Associate,1975.0
5196822,7442429,male,,
8204300,5766534,,,
4067041,9869728,,,
1026385,6282183,,,
8182897,10334520,,,
585617,3755776,,,
5899689,5455727,,,
4074162,1417008,,,
3513766,10311314,,,
2962030,3029363,,,
5781301,8752019,,,
8302220,8624239,,,
7795559,6506370,,,
4347092,5160005,,,
3173919,5319594,,,
9436300,3017779,,,
6283485,3391699,,,
1811934,1634380,,,
7918579,569603,,,
8003304,1475621,,,
6845098,6837758,,,
7018636,5302457,,,
7285388,8767245,,,
873208,1522839,,,
9508446,2876927,male,,
7848309,4208987,male,,1984.0
7161980,3494785,,,
7303931,9577051,,,
2764221,4446900,,,
383844,8492326,,,
5203773,9037687,,,
2797617,9949799,,,
2390228,2662411,,,
1341585,10177865,,,
6762816,10090412,,,
6477302,5571747,,,
8588105,3528505,,,
8458995,9126447,,,
8026125,9726226,,,
7844370,7744382,,,
3173785,5104394,,,
8943955,4929087,,,
8141782,1743052,female,,1992.0
4693907,1442021,,,
7093719,10135610,,,
1999485,3428024,,,
6730147,5704405,,,
7920856,4652203,,,
6460325,7410540,,,
6094003,8609049,,,
7141009,8814555,,,
9431312,4948578,,,
1881827,8013795,,,
4260908,1664717,,,
1297895,7581454,,,
6977525,6931885,,,
7643312,3376737,,,
5789857,2691421,female,,
3006999,8051912,,,
1095051,10428682,,,
2967046,1348764,,,
5562787,5536059,,,
5919219,8028540,,,
4659451,4394711,,,
8648489,3899944,,,
8817455,4690382,,,
8888698,2821530,,,
835388,8911545,,,
3043262,8342676,,,
9137661,6739141,,,
7279243,8548444,,,
2426759,3647863,,,
1481073,1736701,,,
3938342,5877183,,,
4867487,10261657,,,
5507500,3623674,,,
7758393,4763564,male,,
5108234,10248583,,,
6003846,8688519,,,
6660436,10019589,,,
5027146,5393134,,,
2578731,6188891,,,
1281120,9692449,,,
8636304,3576134,,,
3514775,1691317,,,
9360044,6490074,,,
405928,5069930,,,
9574029,1892952,,,
7944710,4301807,,,
2840714,1324228,,,
4800458,8830352,,,
6385208,2306724,,,
6505321,1943752,,,
6239650,325288,male,Master's,1990.0
6457881,3102740,,,
2360945,4249281,male,,1993.0
4003137,3533414,,,
6087011,6847048,,,
9607128,7072603,,,
5078436,356571,,,
4510405,6622888,,,
236085,2644894,,,
8650275,6776344,male,,
5186977,736828,,,
6073719,4806444,,,
98957,4946655,,,
4973350,6051704,,,
7406926,380278,,,
3563603,2887245,female,,
2362448,6668481,,,
6865155,10288973,,,
4265550,9674917,,,
9143341,6206542,male,,
8443226,2622839,,,
1947878,7781012,,,
4601987,8917995,,,
1811157,224780,,,
6334595,8501911,,,
7596896,6343525,,,
460973,6517147,,,
2842179,4026228,,,
511289,10269559,,,
7660459,1748940,female,,1994.0
7241167,5151434,,,
3260435,9167616,,,
1197782,780334,,,
2236827,8106485,,,
6203025,9819877,,,
7192329,4016070,,,
3032078,9719474,,,
4500368,10057548,,,
7537280,7357511,,,
461543,7575347,,,
5085966,2954772,female,,
8830906,6956788,,,
8406513,1585986,,,
4859952,7788052,,,
2788993,5544798,,,
7309212,8373053,,,
412125,5358335,,,
2289890,6173355,,,
3301293,7001424,,,
1005660,1657258,,,
9343441,9004868,,,
7214350,217482,male,Associate,1989.0
5855103,1144736,male,,1992.0
3622652,1049278,,,
8253747,8042885,,,
8545305,2242090,male,Doctorate,
8914769,6316938,,,
8955209,3580089,,,
6308083,4365507,,,
1340985,9196265,,,
2555033,6775882,female,,
776791,1110420,,,
855732,2446435,,,
3884750,6771346,,,
3940906,10224583,,,
8216746,6424070,,,
5265803,1798056,,,
8474967,5588457,,,
6226688,9183083,,,
1636241,9877938,,,
5588828,8897265,,,
8208240,2104267,,,
6586870,7822969,,,
4376804,4561168,,,
7542330,5674312,,,
9106297,4642568,,,
3532302,773322,,,
2512141,5572260,,,
9464212,9685161,,,
3724006,9847067,,,
6558400,10429564,,,
6123479,7589056,,,
5666904,8663560,,,
379371,678526,,,
8698695,7363772,,,
7299683,2194451,,,
38660,4703841,,,
6380296,4392523,,,
3103830,8990054,,,
6549032,4835963,,,
2870509,796940,,,
4924434,4832284,,,
3612244,4023435,,,
8506256,7695070,,,
7218185,6875482,,,
2704814,5669757,,,
50701,4729243,,,
3007805,9370712,,,
4228973,8945899,,,
5434828,2575612,,,
5699483,2467478,,,
1581038,8198525,,,
5926280,9745541,,,
7521425,659509,,,
8405156,9634785,,,
5818064,9885233,,,
4036251,8716123,,,
3806404,6629704,,,
7761442,9877164,,,
1567309,5275523,,,
8616151,10222720,,,
2341037,896470,,,
506127,1412959,,,
4501636,1867087,male,,
8807260,7832229,,,
4893585,3500270,,,
2063359,9752183,,,
7952182,6646008,,,
6294676,1839901,female,,
9121714,10330770,,,
4420381,6946455,,,
5781256,8678619,,,
180134,9926676,,,
8496542,1230867,,,
2092905,8832398,,,
5755470,5718779,,,
3672809,4712646,,,
643273,9590389,,,
8713823,2226383,,,
6125859,1250259,,,
1216247,1518233,,,
2170137,7034571,,,
9437617,5416579,,,
8635814,2571534,,,
4958367,942702,,,
6005855,1706521,,,
1647971,9393740,,,
257965,9283697,,,
8447310,9709639,,,
986919,442650,male,Associate,1992.0
3261967,1418965,,,
2765266,6124100,,,
7449237,736689,,,
4163997,607537,,,
5709873,10053279,,,
2545564,833881,,,
7337040,4541462,,,
7348129,2730864,,,
9490679,3542124,,,
2745191,2604983,male,Bachelor's,
4574610,3210591,,,
8198700,6447933,,,
3581276,2263524,,,
6099601,7926251,,,
7509395,675307,,,
8050908,579228,male,Bachelor's,1997.0
5329458,7879710,,,
6125366,324259,male,Bachelor's,1995.0
2750033,581584,,,
2157261,5677557,,,
7636189,1428736,,,
3259475,7560216,,,
7242402,7142834,,,
9206257,509243,,,
2891580,6082747,,,
1095794,1378799,,,
2136067,102625,female,Bachelor's,1992.0
9527062,4066651,,,
8299046,3053239,,,
665786,6839993,,,
6120065,1621256,female,,
3221101,3694296,,,
4775487,7181990,,,
7573193,6909321,,,
1127829,4890214,,,
5899847,5708727,,,
6838542,5955357,,,
2340820,512270,,,
8436251,998437,,,
7133210,5744946,,,
5903460,1504728,female,,
3683767,2684650,,,
5385537,612582,,,
9216737,8306644,,,
293129,7731307,,,
5221343,8238094,,,
962211,9761285,,,
8706520,10385173,,,
8666587,3981955,,,
2685288,3031146,,,
3721937,6305067,,,
3918412,2543372,,,
2643096,2915331,,,
3536122,7463322,,,
4768241,5193389,,,
4658239,2113911,male,,
2811682,3077411,,,
8764777,7040610,,,
7084224,4333800,,,
1872303,1884594,female,,
5682667,4779763,,,
9463733,8901761,,,
1874833,6283394,,,
9392501,126700,female,Bachelor's,1988.0
897840,2460825,,,
3578825,8512523,,,
4446291,10134233,,,
6267853,7575296,,,
8449363,2831446,,,
3850113,9334932,,,
4903357,9852671,,,
4141310,3008129,,,
2274440,166745,female,Bachelor's,1986.0
984671,6952493,female,,
7826219,7557579,female,,
2732873,2102574,,,
8244065,1621884,male,,
9020100,1210862,,,
4675961,1579818,,,
4326940,1448802,,,
6825,1501232,male,,1996.0
3885386,7978746,,,
1258753,2192244,,,
5968403,9765152,,,
888529,7151447,,,
5121995,2818386,,,
5962743,10355951,,,
3932056,5454374,,,
3443359,2980433,,,
9433243,8244178,,,
8159427,1064660,,,
4303863,3124644,,,
2721665,3703972,,,
6888593,9306437,,,
349945,1809121,,,
8460881,1952650,,,
3859461,4787734,,,
9439591,8785179,,,
8254732,9656085,,,
9611151,3855204,,,
5812293,10278432,,,
2877874,3145341,,,
3411421,10148551,,,
1547192,1592919,,,
673322,9490594,,,
4005851,8186214,,,
4700707,2760022,female,,
4984367,4402315,,,
5446870,2597216,,,
5880453,3421724,,,
558254,8340367,,,
861820,2581636,,,
7446707,6763288,male,,
5558358,8278048,,,
4629719,4958830,,,
8434313,8113836,female,,
5620566,1390801,,,
559249,9966567,,,
8791832,1854825,,,
9035201,6492264,,,
701615,6344203,,,
2409649,5213835,,,
5055796,2808155,,,
4165599,3487137,,,
7362038,6039066,male,,
9257835,6530021,,,
963393,1438890,,,
8044893,590025,,,
7843421,6034182,female,,
7539701,1089112,female,,
4018270,8806425,,,
9576704,6520352,,,
1482002,3417301,,,
1119568,860013,,,
5499005,9574869,,,
7527217,225310,male,Doctorate,1979.0
7957424,5399409,,,
1079402,4397872,,,
7373644,5354669,,,
5767270,5323817,,,
2443825,1786066,,,
7529616,4579910,,,
1786771,10117375,,,
3901572,4792957,,,
1905307,6864403,,,
6928879,6111732,,,
424433,5792537,,,
6223437,3721283,,,
9362338,10403074,,,
2445538,4875466,,,
1275128,9732848,,,
8493176,5830861,,,
9132610,8474940,,,
1472891,8471699,,,
3773155,1209891,,,
5823248,8537234,,,
4436978,4604432,,,
165274,5154874,,,
4199426,9826178,,,
4648985,6905109,,,
3352563,2048606,,,
4026420,2040629,female,,
4557160,4411674,,,
9512795,10382927,,,
7113334,2484143,,,
8646130,10003543,,,
1207072,6441431,,,
8991673,4216109,male,,1983.0
7037518,6632061,,,
6792314,9145219,,,
8838831,10239389,,,
